question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2008-SP-FIS-Q001	2008	single_phase	fisica	1	No circuito representado na figura, têm-se duas lâmpadas incandescentes idênticas, L1 e L2, e três fontes idênticas, de mesma tensão V. Então, quando a chave é fechada,	A: apagam-se as duas lâmpadas. || B: o brilho da L1 aumenta e o da L2 permanece o mesmo. || C: o brilho da L2 aumenta e o da L1 permanece o mesmo. || D: o brilho das duas lâmpadas aumenta. || E: o brilho das duas lâmpadas permanece o mesmo
ITA-MC-2008-SP-FIS-Q002	2008	single_phase	fisica	2	A estrela anã vermelha Gliese 581 possui um planeta que, num período de 13 dias terrestres, realiza em torno da estrela uma órbita circular, cujo raio é igual a 1/14 da distância média entre o Sol e a Terra. Sabendo que a massa do planeta é aproximadamente igual à da Terra, pode-se dizer que a razão entre as massas da Gliese 581 e do nosso Sol é de aproximadamente	A: 0,05 || B: 0,1 || C: 0,6 || D: 0,3 || E: 4,0
ITA-MC-2008-SP-FIS-Q003	2008	single_phase	fisica	3	A figura mostra uma barra de 50 cm de comprimento e massa desprezível, suspensa por uma corda OQ, sustentando um peso de 3000 N no ponto indicado. Sabendo que a barra se apóia sem atrito nas paredes do vão, a razão entre a tensão na corda e a reação na parede no ponto S, no equilíbrio estático, é igual a	A: 1,5 || B: 3,0 || C: 2,0 || D: 1,0 || E: 5,0
ITA-MC-2008-SP-FIS-Q004	2008	single_phase	fisica	4	Numa dada balança, a leitura é baseada na deformação de uma mola quando um objeto é colocado sobre sua plataforma. Considerando a Terra como uma esfera homogênea, assinale a opção que indica uma posição da balança sobre a superfície terrestre onde o objeto terá a maior leitura.	A: Latitude de 45o. || B: Latitude de 60o. || C: Latitude de 90o. || D: Em qualquer ponto do Equador. || E: A leitura independe da localização da balança já que a massa do objeto é invariável
ITA-MC-2008-SP-FIS-Q005	2008	single_phase	fisica	5	Define-se intensidade I de uma onda como a razão entre a potência que essa onda transporta por unidade de área perpendicular à direção dessa propagação. Considere que para uma certa onda de amplitude a, freqüência f e velocidade v, que 2 x y = π ρ se propaga em um meio de densidade ρ, foi determinada que a intensidade é dada por: I 2 f va . Indique quais são os valores adequados para x e y, respectivamente. = = = = = = x 2 ; y 2 x 1 ; y 2 x 1 ; y 1	A:  || B: = − = = − = − x 2 ; y x 2 ; y 2 2 || C:  || D:  || E: 
ITA-MC-2008-SP-FIS-Q006	2008	single_phase	fisica	6	Uma partícula P1 de dimensões desprezíveis oscila em movimento harmônico simples ao longo de uma reta com período de 8/3 s e amplitude a. Uma segunda partícula, P2, semelhante a P1, oscila de modo idêntico numa reta muito próxima e paralela à primeira, porém com atraso de π/12 rad em relação a P1. Qual a distância que separa P1 de P2, 8/9 s depois de P2 passar por um ponto de máximo deslocamento?	A: 1,00 a || B: 0,29 a || C: 1,21 a || D: 0,21 a || E: 1,71 a
ITA-MC-2008-SP-FIS-Q007	2008	single_phase	fisica	7	Uma corrente elétrica passa por um fio longo, (L) coincidente com o eixo y no sentido negativo. Uma outra corrente de mesma intensidade passa por outro fio longo, (M), coincidente com o eixo x no sentido negativo, conforme mostra a figura. O par de quadrantes nos quais as correntes produzem campos magnéticos em sentidos opostos entre si é	A: I e II || B: II e III || C: I e IV || D: II e IV || E: I e III
ITA-MC-2008-SP-FIS-Q008	2008	single_phase	fisica	8	Considere uma espira retangular de lados a e b percorrida por uma corrente I, cujo plano da espira é paralelo a um campo magnético B. Sabe-se que o módulo do torque sobre essa espira é dado por τ = I B a b. Supondo que a mesma espira possa assumir qualquer outra forma geométrica, indique o valor máximo possível que se consegue para o torque. 2 + IB(a b)	A: π || B: IB ab || C: 2I Bab || D: IBab 2π π || E: IBab
ITA-MC-2008-SP-FIS-Q009	2008	single_phase	fisica	9	Um elétron e um pósitron, de massa m = 9,11 x 10-31 kg, cada qual com energia cinética de 1,20 MeV e mesma quantidade de movimento, colidem entre si em sentidos opostos. Neste processo colisional as partículas aniquilam-se, produzindo dois fótons 1γ e γ . Sendo dados: constante de Planck h = 6,63 x 10-34 J.s; velocidade da 2 luz c = 3,00 x 108 m/s; 1 eV = 1,6 x 10-19 J; 1 femtometro = 1 fm = 1 x 10-15 m, indique os respectivos valores de energia E e do comprimento de onda dos fótons.	A: E = 1,20 MeV ; λ = 2435 fm || B: E = 1,20 MeV; λ = 1035 fm || C: E = 1,71 MeV; λ = 726 fm || D: E = 1,46 MeV; λ = 0,28 x 10-2 fm || E: E = 1,71 MeV; λ = 559 fm
ITA-MC-2008-SP-FIS-Q010	2008	single_phase	fisica	10	– A figura mostra uma bobina com 80 espiras de 0,5 m2 de área e 40Ω de resistência. Uma indução magnética de 4 teslas é inicialmente aplicada ao longo do plano da bobina. Esta é então girada de modo que seu plano perfaça um ângulo de 30o em relação à posição inicial. Nesse caso, qual o valor da carga elétrica que deve fluir pela bobina?	A: 0,025 C || B: 2,0 C || C: 0,25 C || D: 3,5 C || E: 0,50 C
ITA-MC-2008-SP-FIS-Q011	2008	single_phase	fisica	11	A figura mostra um circuito formado por uma barra fixa FGHJ e uma barra móvel MN, imerso num campo magnético perpendicular ao plano desse circuito. Considerando desprezível o atrito entre as barras e também que o circuito seja alimentado por um gerador de corrente constante I, o que deve acontecer com a barra móvel MN?	A: Permanece no mesmo lugar. || B: Move-se para a direita com velocidade constante. || C: Move-se para a esquerda com velocidade constante. || D: Move-se para a direita com aceleração constante. || E: Move-se para a esquerda com aceleração constante
ITA-MC-2008-SP-FIS-Q012	2008	single_phase	fisica	12	Na figura, um bloco sobe um plano inclinado, com velocidade inicial Vo. Considere μ ο coeficiente de atrito entre o bloco e a superfície. Indique a sua velocidade na descida ao passar pela posição inicial. θ−μ θ θ−μ θ sen sen sen cos θ	A: V V o o θ−μ θ+μ cos cos sen cos μ θ+ θ θ+μ θ μ θ− θ sen cos sen cos sen cos θ θ || B: θ || C: V V V o o o θ−μ μ θ+ μ θ− sen cos sen cos sen cos || D: θ || E: 
ITA-MC-2008-SP-FIS-Q013	2008	single_phase	fisica	13	Na figura, um gato de massa m encontra-se parado próximo a uma das extremidades de uma prancha de massa M que flutua em repouso na superfície de um lago. A seguir, o gato salta e alcança uma nova posição na prancha, à distância L. Desprezando o atrito entre a água e a prancha, sendo θ o ângulo entre a velocidade inicial do gato e a horizontal, e g a aceleração da gravidade, indique qual deve ser a velocidade u de deslocamento da prancha logo após o salto. g LM = u	A: ⎛ ⎞ M + θ θ 1 msen cos ⎜ ⎟ ⎝ ⎠ m g LM g LM = = u u || B:  || C: ⎛ ⎞ ⎛ ⎞ M M + θ + θ 1 2msen 2 1 2msen ⎜ ⎟ ⎜ ⎟ ⎝ ⎠ ⎝ ⎠ m m g Lm 2g Lm = = u u || D:  || E: ⎛ ⎞ ⎛ ⎞ M M + θ + θ 1 2M tan 1 M tan ⎜ ⎟ ⎜ ⎟ ⎝ ⎠ ⎝ ⎠ m m
ITA-MC-2008-SP-FIS-Q014	2008	single_phase	fisica	14	Um aro de 1 kg de massa encontra-se preso a uma mola de massa desprezível, constante elástica k = 10N/m e comprimento inicial Lo = 1 m quando não distendida, afixada no ponto O. A figura mostra o aro numa posição P em uma barra horizontal fixa ao longo da qual o aro pode deslizar sem atrito. Soltando o aro do ponto P, qual deve ser sua velocidade, em m/s, ao alcançar o ponto T, a 2 m de distância? 69,5	A: 30,0 || B:  || C: 23,4 || D: 40,0 || E: 8,2
ITA-MC-2008-SP-FIS-Q015	2008	single_phase	fisica	15	No estudo de ondas que se propagam em meios elásticos, a impedância característica de um material é dada pelo produto da sua densidade pela velocidade da onda nesse material, ou seja, z = μ v . Sabe-se, também, que uma onda de amplitude a1, que se propaga em um meio 1 ao penetrar em uma outra região, de meio 2, origina ondas, refletida e transmitida, cuja amplitudes são, respectivamente: ⎡ ⎤ ⎡ ⎤ z 1 − 1 ⎢ ⎥ ⎢ ⎥ z 2 2 ⎢ ⎥ ⎢ ⎥ = = a a a a r 1 t 1 z z ⎢ ⎥ ⎢ ⎥ 1 2 + + 1 1 ⎢ ⎥ ⎢ ⎥ z z ⎣ ⎦ ⎣ ⎦ 2 1 τ = μ . Considere agora o caso de uma onda que se Num fio, sob tensão τ, a velocidade da onda nesse meio é dada por v propaga num fio de densidade linear μ (meio 1) e penetra num trecho desse fio em que a densidade linear muda para 4μ (meio 2). Indique a figura que representa corretamente as ondas refletidas (r) e transmitida (t)?	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-FIS-Q016	2008	single_phase	fisica	16	Indique a opção que explicita o representado pelo gráfico da figura:	A: A soma de uma freqüência fundamental com a sua primeira harmônica mais a sua segunda harmônica, todas elas de mesma amplitude. || B: A soma de uma freqüência fundamental com a sua primeira harmônica de amplitude 5 vezes menor mais a segunda harmônica de amplitude 10 vezes menor. || C: A soma de uma freqüência fundamental com a sua segunda harmônica, ambas com amplitudes iguais. || D: A soma de uma freqüência fundamental com a sua segunda harmônica com metade da amplitude. || E: A soma de uma freqüência fundamental com a sua primeira harmônica com metade da amplitude
ITA-MC-2008-SP-FIS-Q017	2008	single_phase	fisica	17	Numa brincadeira de aventura, o garoto (de massa M) lança-se por uma corda amarrada num galho de árvore num ponto de altura L acima do gatinho (de massa m) da figura, que pretende resgatar. Sendo g a aceleração da gravidade e H a altura da plataforma de onde se lança, indique o valor da tensão na corda, imediatamente após o garoto apanhar o gato para aterrisá-lo na outra margem do lago. ⎛ ⎞ 2 + ⎛+ ⎞ 2H ⎛ ⎞ M m 2H	A: ⎟ M m g 1 ⎜⎝ ⎟ ⎜ ⎟ ⎠ L M L ⎝ ⎠ ⎝ ⎠ ⎛ ⎞ ⎛ ⎞ 2 2 ⎛ ⎞ ⎛ ⎞ ⎛− ⎞ 2H M 2H M 2H || B: ( ) ⎜ ⎟ + −⎜ Mg 1 || C: ⎟ M m g 1 m M g 1 ⎟ ⎜ ⎟ ⎜⎝ ⎜ ⎟ ⎜ ⎟ + + ⎠ L M m L M m L ⎝ ⎠ ⎝ ⎠ ⎝ ⎠ ⎝ ⎠ || D: ( ) || E: ( ) ⎟ ⎜ ⎜ ⎟ + +⎜ + − Mg 1
ITA-MC-2008-SP-FIS-Q018	2008	single_phase	fisica	18	Um feixe de luz é composto de luzes de comprimentos de onda λ 1 e λ 2 maior que λ2 . Esse feixe de luz incide perpendicularmente num anteparo com dois pequenos orifícios, separados entre si por uma distância d. A luz que sai dos orificios é projetada num segundo anteparo, onde se observa uma figura de interferência. Pode-se afirmar então, que	A: o ângulo de arcsen (5 λ1/d) corresponde à posição onde somente a luz de comprimento de onda λ1 é observada. || B: o ângulo de arcsen (10 λ1/d) corresponde à posição onde somente a luz de comprimento de onda λ1 é observada. || C: o ângulo de arcsen (15 λ1/d) corresponde à posição onde somente a luz de comprimento de onda λ1 é observada. || D: o ângulo de arcsen (10 λ2/d) corresponde à posição onde somente a luz de comprimento de onda λ2 é observada. || E: o ângulo de arcsen (15 λ2/d) corresponde à posição onde somente a luz de comprimento de onda λ2 é observada
ITA-MC-2008-SP-FIS-Q019	2008	single_phase	fisica	19	A figura 1 mostra um capacitor de placas paralelas com vácuo entre as placas, cuja capacitância é Co. Num determinado instante, uma placa dielétrica de espessura d/4 e constante dielétrica K é colocada entre as placas do capacitor, conforme a figura 2. Tal modificação altera a capacitância do capacitor para um valor C1. Determine a razão C0/C1. +	A: 3k 1 4k || B: + 4K 3K 1 + 3 1 || C: 4 12K || D:  || E: + + 4 12K 4 12K 3
ITA-MC-2008-SP-FIS-Q020	2008	single_phase	fisica	20	Certa quantidade de oxigênio (considerado aqui como gás ideal) ocupa um volume vi a uma temperatura Ti e . A seguir, toda essa quantidade é comprimida, por meio de um processo adiabático e quase estático, tendo reduzido o pressão pi seu volume para vf = vi / 2. Indique o valor do trabalho realizado sobre esse gás. )( ) )( ) )( −) 3 5 5 ( ( ( 0,7 0,7 0,4 = − = −1 = 1 1 W p v 2 W p v 2 W p v 2	A:  || B:  || C: i i i i i i 2 2 2 )( −)1 )( ) 3 5 ( ( 1,7 1,4 = − = 1 W p v 2 W p v 2 || D:  || E: i i i i 2 2 AS QUESTÕES DISSERTATIVAS, NUMERADAS DE 21 A 30, DEVEM SER RESPONDIDAS NO CADERNO DE SOLUÇÕES
ITA-MC-2008-SP-ING-Q001	2008	single_phase	ingles	1	Assinale a informação NÃO contida no texto.	A: Todos os restaurantes de Illinois são filiados ao Programa de Reconhecimento de Restaurantes para não-fumantes, embora este seja um programa de adesão voluntária. || B: A fumaça do cigarro pode causar câncer de pulmão em não-fumantes e problemas respiratórios em crianças. || C: A fumaça exalada por fumantes e provocada por cigarros acesos é considerada um elemento cancerígeno do grupo A. || D: O Illinois Smoke-free Restaurant Recognition Program tem como um de seus objetivos conscientizar o público sobre os riscos ao fumante passivo. || E: O Illinois Smoke-free Restaurant Recognition Program é uma das iniciativas do Departamento de Saúde Pública de Illinois
ITA-MC-2008-SP-ING-Q002	2008	single_phase	ingles	2	Assinale a opção que contém os significados mais adequados para as palavras sublinhadas nos trechos abaixo: I. The Illinois Smoke-free Restaurant Recognition Program recognizes those restaurants that have gone entirely smoke-free…(1o Parágrafo). Second-hand smoke is a combination of the smoke from a burning cigarette… (2o Parágrafo). II. More importantly, it represents a dangerous health hazard. (2o Parágrafo). III. IV. EPA estimates that approximately 3.000 American nonsmokers die…(3o Parágrafo).	A: I - constantly II - provided by III - complication IV - likely || B: I - completely II - derived from III - risk IV - nearly || C: I - generally II - made by III - infection IV - almost || D: I - slightly II - exhaled by III - loss IV - around || E: I - totally II - produced by III - problem IV - exactly
ITA-MC-2008-SP-ING-Q003	2008	single_phase	ingles	3	Assinale a opção que indica o link que contém as informações abaixo.	A: A Listing of Illinois Smoke-free Restaurants || B: Patron Brochure (PDF) 65K || C: Restaurant Owner Brochure (PDF) 68K || D: Smoke-free Restaurant Certificate || E: Illinois Clean Indoor Act • (...) (endereço eletrônico omitido propositadamente). As questões de 4 a 6 referem-se ao seguinte texto: Botelho a worthy Award Winner This year, Brazil and the world have been celebrating the based on the ERJ-145 platform have been delivered to 87 100th anniversary of the first flight at a public event by Brazilian operators around the world. A decate on, the ERJ-145 Alberto Santos-Dumont. program has reached the 10 million flight-hour milestone. With his imminent retirement next April as president and Under Botelho’s leadship, Embraer has had a penchant for seizing market opportunities. It saw an unfilled market chief executive officer of Embraer, Mauricio Botelho must be niche for aircraft seating 70-110, and its four-model 170/190 seen as another Brazilian aviation hero, one who turned a small program has won 731 orders to date from airlines around the money-losing company into a vibrant world-class aircraft world. manufacturer. Botelho spent the first 15 years of his working career at Embraer also used the ERJ platform to develop an Embraer before leaving to pursue other opportunities. When he Intelligence, Surveillance and Reconnaissance aircraft, and to produce the Legacy, its first foray into business jets. It is now returned in 1995, Embraer had been privatised and was embarking on production and delivery of its first regional jets, raking in orders for three other business aircraft in several years behind competitor Bombardier. development. The Embraer ERJ-145 had its maiden flight just weeks Botelho’s “legacy” is a dynamic company, one of Brazil’s before Botelho came on board. First delivery was in late 1996, leading exporters, investing in its employees and technology to and the company has never looked back. Nearly 1,000 aircraft produce top-notch aircraft. Airline Business Daily @ ALTA, 2 December, 2006 p.6
ITA-MC-2008-SP-ING-Q004	2008	single_phase	ingles	4	De acordo com o texto, pode-se inferir que Maurício Botelho	A: trabalha na EMBRAER há quinze anos e é considerado um herói da aviação brasileira. || B: deixou as atividades na EMBRAER em 1995, época em que o modelo ERJ-145 foi projetado. || C: voltou a trabalhar na EMBRAER em 1995, antes da privatização da empresa. || D: iniciou sua vida profissional na EMBRAER. || E: deixou a presidência da EMBRAER em abril de 2006
ITA-MC-2008-SP-ING-Q005	2008	single_phase	ingles	5	Considere as seguintes informações: I. O modelo ERJ-145, fabricado pela EMBRAER, teve Maurício Botelho como um dos idealizadores. II. A empresa Bombardier passou a produzir jatos regionais para competir com os jatos do mesmo padrão, fabricados pela EMBRAER. III. A gestão de Maurício Botelho na EMBRAER foi bem-sucedida devido ao investimento em tecnologia e em recursos humanos. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas I e III
ITA-MC-2008-SP-ING-Q006	2008	single_phase	ingles	6	Considere as seguintes afirmações: maiden em “The Embraer ERJ-145 had its maiden flight just weeks before…” (4o Parágrafo) pode ser I. substituído por single. penchant em “...Embraer has had a penchant for seizing market opportunities.” (5o Parágrafo) pode II. ser substituído por tendency. foray em “... its first foray into business jets.” (6o Parágrafo) pode ser substituído por attempt. III. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas II e III. || E: todas. As questões de 7 a 10 referem-se ao texto a seguir: Taking Measure With Hardware and Software The researchers who founded National Instruments Corp switched from building their own equipment to beefing up other people’s. “You could start a company.” That offhand comment by Jim Physics intuition Truchard got Jeff Kodosky and Bill Nowlin thinking. Within days, Truchard and his two employees at the Applied Research Both Kodosky and Truchard point to their physics training as playing a role in their success with National Instruments. Says Truchard, Laboratories (ARL) at the University of Texas at Austin (UT) “Acoustical measurements are fairly tricky, and it happens to be a decided to give it a go. That was in February 1976. By May, the smaller area where you didn’t have off-the-shelf equipment. You trio had incorporated. Today, National Instruments Corp has annual Sales topping $425 million, employs more than 3100 had to build equipment. That background, and the measurements themselves, created a basis.” What’s more, he adds, “the physics people, sells some 1500 hardware and software products, and, for background helps create good intuition. I think having solved five years running, has been rated by Fortune magazine as one of differential equations and learned about gradients, you know how the 100 best companies to work for. At ARL, Truchard headed an underwater acoustic things are going to work out. I’ve always felt it helped me develop intuition about business.” measurements lab. “I had about two dozen different projects, all In leaving academic research, says Kodosky, “we took a giant the way from basic acoustics to pragmatic testing of military sonar step back from what we were working on. ARL was cutting edge. beam formers,” he says. Truchard went into science because of Sputnik. “I was right on the cusp of that movement. We were all Now it was customers who were doing the interesting experiments.” Still, he and Truchard say they have more impact on science by taking Russian and physics,” he says. He earned bachelor’s and supplying tools than they would have had as researchers. “We can master’s degrees in physics and did his PhD — on a nonlinear have a nonlinear effect on the productivity of the science and parametric acoustic receiving array — in electrical engineering, all engineering community. There is plenty of anecdotal evidence that at UT. Kodosky and Nowlin both worked part-time for Truchard our virtual instrumentation can make people 5 to 10 times as while enrolled at UT. Nowlin earned a master’s in electrical productive,” Kodosky says. “I personally would find it frustrating [to engineering and Kodosky, who has a bachelor’s in physics from do research] because it’s slow, but dropping by a customer’s site Rensselaer Polytechnic Institute, worked toward a PhD; he drifted between theoretical high-energy physics and computer science but every couple of years is fun. We live vicariously through them.” did not complete the degree. (…) Toni Feder Physics Today, July 2004
ITA-MC-2008-SP-ING-Q007	2008	single_phase	ingles	7	Considere as seguintes afirmações: I. Truchard, Nowlin e Kodosky fundaram a empresa National Instruments Corp, em 1976. II. A National Instruments Corp atua na área de informática e, de acordo com a Revista Fortune, está entre as 100 empresas mais produtivas nesta área. III. Nowlin e Kodosky trabalhavam para Truchard, em tempo parcial, enquanto estudavam na Universidade do Texas. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e III. || E: apenas II e III
ITA-MC-2008-SP-ING-Q008	2008	single_phase	ingles	8	Considere as seguintes afirmações: I. Truchard estudou Física na Rússia e tem doutorado em Engenharia Elétrica. II. Nowlin é mestre em Engenharia Elétrica. III. Kodosky não concluiu o doutorado. Está(ão) correta(s)	A: apenas a II. || B: apenas I e II. || C: apenas I e III. || D: apenas II e III. || E: todas
ITA-MC-2008-SP-ING-Q009	2008	single_phase	ingles	9	Considere as seguintes afirmações: I. A formação acadêmica dos proprietários da National Instruments Corp foi importante para o sucesso da empresa. II. Para Truchard, Nowlin e Kodosky, o ingresso no mundo corporativo representou um retrocesso em termos de pesquisa acadêmica. III. A graduação de Kodosky e Truchard em Física foi um fator relevante para o desenvolvimento da intuição para os negócios. Está(ão) correta(s)	A: apenas a I. || B: apenas I e II. || C: apenas I e III. || D: apenas II e III. || E: todas
ITA-MC-2008-SP-ING-Q010	2008	single_phase	ingles	10	A expressão What’s more (2ª coluna, 1o Parágrafo) NÃO pode ser substituída por	A: Nevertheless. || B: Besides. || C: Also. || D: Moreover. || E: Furthermore
