question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2020-P1-FIS-Q001	2020	phase_1	fisica	1	Considere uma teoria na qual a força de interação entre duas “cargas generalizadas” q e q» em universos N-dimensionais é expressa por F. = qiq2/(ar“ty, em que & é uma constante característica do meio. A teoria também prevê uma força entre dois “polos generalizados” pj e pg expressa por Fy, = pip2/(ur’—'), na qual | é outra constante característica do meio. Sabe-se ainda que um polo p pode interagir com uma corrente de carga, 7, gerando uma força F = ip/ (rN~2). Em todos os casos, r representa a distancia entre os entes interagentes. Considerando as grandezas fundamentais massa, comprimento, tempo e corrente de carga, assinale a alternativa que corresponde à fórmula dimensional de Kw.	A: LT || B: L-?T? || C: LT? || D: LINT? || E: L2TNA
ITA-MC-2020-P1-FIS-Q002	2020	phase_1	fisica	2	Um sistema de defesa aérea testa separadamente dois mísseis contra alvos móveis que se deslocam com velocidade v, constante ao longo de uma reta distante de d do ponto de lançamento dos mísseis. Para atingir o alvo, o míssil 1 executa uma trajetória retilinea, enquanto o míssil 2, uma trajetória com velocidade sempre orientada para o alvo. A figura ilustra o instante de disparo de cada míssil, com o alvo passando pela origem do sistema de coordenadas xy. Sendo os módulos das velocidades dos mísseis iguais entre si, maiores que vg e mantidos constantes, considere as seguintes afirmações: I. Os intervalos de tempo entre o disparo e a colisão podem ser iguais para ambos os mísseis. II. Para que o míssil 1 acerte o alvo é necessário que o módulo da componente y de sua velocidade seja igual a va. III. Desde o disparo até a colisão, o míssil 2 executa uma trajetória curva de concavidade positiva com relação ao sistema xy. iW Considerando V como verdadeira e F como falsa, as afirmações I, IT e III sao, respectivamente, Missil 2 Missil1	A: V,VevV. || B: F,FeF. || C: V,FeV. N— Alvo móvel ° a || D: F,VeF. aly / || E: F,VeV. \ -
ITA-MC-2020-P1-FIS-Q003	2020	phase_1	fisica	3	Um bloco de massa m sustentado por um par de molas idênticas, paralelas e de constante elástica k, desce verticalmente com velocidade constante e de módulo v controlada por um motor, conforme ilustra a figura. Se o motor travar repentinamente, ocorrerá uma força de tração máxima no cabo com módulo igual a A( ) mg+ (mg)? +2kmv?. D( ) mgt vV4kmv?. JA 5, o = m C( ) mg+v2kmv?. ú	A:  || B:  || C:  || D:  || E: 
ITA-MC-2020-P1-FIS-Q004	2020	phase_1	fisica	4	Por uma mangueira de diâmetro D, flui água a uma velocidade de 360 m/min, conectando-se na sua extremidade a 30 outras mangueiras iguais entre si, de diâmetro Dz < Dj. Assinale a relação D2/Dj, para que os jatos de água na saída das mangueiras tenham alcance horizontal máximo de 40 m.	A: 1/10. || B: 3/10. || C: 4/5. || D: 1/2. || E: 2/3. 2
ITA-MC-2020-P1-FIS-Q005	2020	phase_1	fisica	5	Um satélite artificial viaja em direção a um planeta ao longo de uma trajetória parabólica. A uma distância d desse corpo celeste, propulsores são acionados de modo a, a partir daquele instante, mudar o módulo da velocidade do satélite de vp para ve e também a sua trajetória, que passa a ser elíptica em torno do planeta, com semieixo maior a. Sendo a massa do satélite desproporcionalmente menor que a do planeta, a razão ve/vp é dada por (O V5-5	A: d 1 (O yi-— d () d 1-5 —— A, || B: d d C) Vag () Vite —, || C: 1-—. || D: l+H— || E: 1—-.
ITA-MC-2020-P1-FIS-Q006	2020	phase_1	fisica	6	Uma pequena esfera com peso de módulo P é arremessada verticalmente para cima com velocidade de módulo Vo a partir do solo. Durante todo o percurso, atua sobre a esfera uma força de resistência do ar de módulo F constante. A distância total percorrida pela esfera após muitas reflexões elásticas com o solo é dada aproximadamente por a() WEB) MF. VA(P — F 2V2 P vêP E (O) ee 2gF gF gF B() Vo(P + F) VP + E VêP D( ) LA. 2gF 2gF	A:  || B:  || C:  || D:  || E: 
ITA-MC-2020-P1-FIS-Q007	2020	phase_1	fisica	7	A figura ilustra um experimento numa plataforma que, no referencial de um observador externo, se move com velocidade v constante de módulo comparável ao da velocidade da luz. No instante to, a fonte F emite um pulso de luz de comprimento de onda À que incide sobre a placa metálica A, sendo por ela absorvido e, em consequência, emitindo elétrons, que são desacelerados pela diferença de potencial Vip. Considerando que os elétrons atingem a placa B a partir do instante t, assinale a alternativa que referencia apenas variações independentes que diminuem o intervalo de tempo At = t — to medido pelo observador. A ( ) Aumento de À, aumento de V4p, diminuição de v. 3	A: - É || B: Diminuição de À, diminuição de V4p, diminuição de v. || C: Diminuição de À, aumento de V4p, diminuição de v. o » g OY || D: Z Z ( ) Diminuição de À, diminuição de V4p, aumento de v. || E: Aumento de À, aumento de V4z, aumento de v. Observador
ITA-MC-2020-P1-FIS-Q008	2020	phase_1	fisica	8	Num ambiente controlado, o período de um pêndulo simples é medido a uma temperatura 7. Sendo a = 2 x 104 °C™! o coeficiente de dilatação linear do fio do pêndulo, e considerando a aproximação binomial (1+ x2)” = 1+ na, para |x| < 1, pode-se dizer que, com aumento de 10°C, o período do pêndulo	A: aumenta de 0,1%. || B: aumenta de 0,05%. || C: diminui de 0,1%. || D: diminui de 0,05% || E: permanece inalterado.
ITA-MC-2020-P1-FIS-Q009	2020	phase_1	fisica	9	Uma certa quantidade de gás com temperatura inicial Toy, pressão Py e volume Vo, é aquecida por uma corrente elétrica que flui por um fio de platina num intervalo de tempo At. Esse procedimento é feito duas vezes: primeiro, com volume constante Vo e pressão variando de Po para P, e, a seguir, com pressão constante Pp e volume variando de Vo para Vi. Assinale a alternativa que explicita a relação Cp/Cy do gás. Po q Pp q 2Po q 2P q Pp q AC) Wo Py Po Py Po Po BC) 4 CO) a D(C) a EC) mm Vi Vo Vi Vo Vo 3	A:  || B:  || C:  || D:  || E: 
ITA-MC-2020-P1-FIS-Q010	2020	phase_1	fisica	10	Ao redor de um cilindro de massa m, raio a e comprimento b, são enroladas simétrica e longitudinalmente N espiras. Estas são dispostas paralelamente a um plano inclinado onde se encontra um cilindro, que não desliza devido ao atrito com a superfície do plano. Considerando a existência de um campo magnético uniforme e vertical B na região, assinale a intensidade da corrente i que deve circular nas espiras para que o conjunto permaneça em repouso na posição indicada pela figura. () 5» A mg mg a —, D ——., m > (O BN 9, ( Nmg mg Q) ) 2aB ( ) 2bBN N espiras C —., B	A:  || B:  || C:  || D:  || E: 
