question_id	year	exam_phase	subject	question_number	needs_review	has_image	context
ITA-MC-2024-P1-FIS-Q001	2024	phase_1	fisica	1	False	True	Em um centro de pesquisa foram desenvolvidos trˆes equipamentos para medic¸ ˜oes de tempo, comprimento e massa, cujas leituras s˜ao Et, Ec, Em, respectivamente. [...]  a 1 contagens. Pode-se aﬁrmar que a energia cin´etica da part´ıcula ´e: | ALT A:20 J. || B:10 J. || C:2,0 µJ. || D:1,0 µJ. || E:0,75 µJ
ITA-MC-2024-P1-FIS-Q002	2024	phase_1	fisica	2	False	True	teto de um recinto fechado, a uma altura H do solo, conforme mostra a ﬁgura. No recinto h´a um objeto de altura h (h < H/2) a uma distˆancia 2a de uma das pared [...] ir do instante em que esta comec¸a a ser projetada sobre a parede. q q p | ALT A:2 q 2g(H – 3 p || B:2 || C:1 2g(H – 3 2h) 2h) || D:2 2h) 2g(H – h) || E:2 2g(H – h) 2g(H – 3
ITA-MC-2024-P1-FIS-Q003	2024	phase_1	fisica	3	False	True	Uma esfera de raio R possui uma cavidade esf´erica interna de raio R/2 conforme mostra a ﬁgura. A cavidade tan- gencia internamente a esfera no seu ´apice A, qu [...] o centro de massa da esfera ap´os a colis˜ao ´e aproximadamente igual a: | ALT A:7,7R. || B:8,5R. || C:9,3R. || D:10,1R. || E:10,9R
ITA-MC-2024-P1-FIS-Q004	2024	phase_1	fisica	4	False	False	Sejam duas bases de lanc¸amento de foguete. A primeira localizada em uma cidade no equador terrestre e a segunda na latitude 60◦. Assinale a alternativa que cor [...] te seja lanc¸ado ao espac¸o partindo da primeira base e da segunda base. | ALT A:1,08 || B:0,98 || C:0,87 || D:0,76 || E:0,68
ITA-MC-2024-P1-FIS-Q005	2024	phase_1	fisica	5	False	False	Na sua obra “Di´alogo sobre os Dois Principais Sistemas do Mundo”, Galileu Galilei cita a variac¸ ˜ao de tamanho aparente de Marte no c´eu como uma evidˆencia d [...] o per´ıodo de revoluc¸ ˜ao de Marte ao redor do Sol em meses terrestres. | ALT A:13 meses || B:18 meses || C:30 meses || D:42 meses || E:55 meses
ITA-MC-2024-P1-FIS-Q006	2024	phase_1	fisica	6	False	False	Um professor montou um experimento com dois pˆendulos simples, com ﬁos de mesmo comprimento. Os pˆendulos se mantiveram perfeitamente s´ıncronos, cada qual com  [...] os pˆendulos apresentaram uma defasagem de meio ciclo pela primeira vez. | ALT A:17 min || B:33 min || C:40 min || D:66 min || E:80 min 3
ITA-MC-2024-P1-FIS-Q007	2024	phase_1	fisica	7	False	True	Um microsc´opio ´optico, formado por duas lentes convergentes, ´e utilizado para observar uma amostra biol´ogica em laborat´orio. A lente objetiva tem uma distˆ [...] nativa que cont´em o m´odulo do aumento linear do microsc´opio descrito. | ALT A:7 || B:14 || C:25 || D:75 || E:175
ITA-MC-2024-P1-FIS-Q008	2024	phase_1	fisica	8	False	True	Considere que no experimento de Young da dupla fenda, uma lente, composta de um material com ´ındice de refrac¸ ˜ao n (1 < n < 2), no formato de um semic´ırculo [...] o m-´esimo pico do padr˜ao de inter- ferˆencia acima do m´aximo central. | ALT A:(λm + (n – 1)R) L || B:(λm – nR) L a a || C:λm L || D:(λm + nR) L || E:(λm – nR) L a + (n – 1)
ITA-MC-2024-P1-FIS-Q009	2024	phase_1	fisica	9	True	True	Ao redor de uma carga el´etrica Q, localizada no ponto y (0, R/2), existe uma casca met´alica aterrada de raio R e com centro localizado na origem do sistema de [...]  com respeito ao sistema descrito. I I e II I e III II e III I, II e III | ALT A: || B: || C: || D: || E:
ITA-MC-2024-P1-FIS-Q010	2024	phase_1	fisica	10	False	True	Um pr´oton com posic¸ ˜ao inicial x = R e velo- cidade inicial⃗v0 na direc¸ ˜ao y (v0 ≪c) adentra uma regi˜ao (x > 0 e y > 0) onde atua um campo magn´etico perp [...]  posic¸ ˜ao em x que o detetor deve estar para a contagem deste pr´oton. | ALT A:R cos(arcsen(L/R)) || B:0 4 || C:R sen(arccos(L/(2R))) || D:R cos(arcsen(L/(2R))) || E:R sen(a
ITA-MC-2024-P1-FIS-Q011	2024	phase_1	fisica	11	True	True	"Uma sonda composta por um conjunto de m espiras de raio r é colocada no interior de um solenoide de n espiras circulares e comprimento L. O solenoide é conectad [...] Ad Cl) ""Rh: E()T Rd B( 3mnyig xr? Up 2mnyig xr? Up ) “ar R to” D() TT Rã | ALT A: || B: || C: || D: || E:"
ITA-MC-2024-P1-FIS-Q012	2024	phase_1	fisica	12	False	False	Um foguete de 700 m de comprimento se afasta de uma estação espacial a uma velocidade de 3 x 10° km/s. Em cada extremo do foguete há um emissor de ondas de rádi [...]  as emissões dos sinais observado por um astronauta na estação espacial. | ALT A:1ns || B:4ns || C:20ns || D:1us || E:2us 5 PORTUGUÊS
ITA-MC-2024-P1-ING-Q025	2024	phase_1	ingles	25	False	False	The text mainly intends to | ALT A:recommend the best books about Salvador to scholars who wish to study African heritage in Braz
ITA-MC-2024-P1-ING-Q026	2024	phase_1	ingles	26	False	False	According to the text, the author recommends the book “The Story of Rufino: Slavery, Freedom and Islam in the Black Atlantic” for the reader to | ALT A:establish a connection of the book with Salvador, which epitomizes the Black diaspora. || B:un
ITA-MC-2024-P1-ING-Q027	2024	phase_1	ingles	27	False	False	The two books that present same gender main characters around which the action centers are: | ALT A:“Captains of the Sands” and “Dona Flor and Her Two Husbands”. || B:“The Story of Rufino: Slave
ITA-MC-2024-P1-ING-Q028	2024	phase_1	ingles	28	False	False	No trecho do terceiro parágrafo “As a portrait of Salvador, it is still relevant and reveals our deep inequalities”, o termo sublinhado contém um prefixo de neg [...] e a alternativa que apresenta o termo que NÃO contém prefixo de negação. | ALT A:dishonest. || B:illogical. || C:impact. || D:irreversible || E:unlucky.
ITA-MC-2024-P1-ING-Q029	2024	phase_1	ingles	29	False	False	No trecho do terceiro parágrafo “While the novel captures the daily life of the city in the 1940s, it is also a wonderful guide to the cuisine of Salvador” o termo sublinhado pode ser substituído, sem alteração de sentido, por: | ALT A:until. || B:during the time. || C:as long as. || D:also || E:whereas.
ITA-MC-2024-P1-ING-Q030	2024	phase_1	ingles	30	False	False	According to the information about the two books presented in the fourth and fifth paragraphs, | ALT A:both books concentrate on the lawless character of the “sertanejo”. || B:one of the books blam
ITA-MC-2024-P1-ING-Q031	2024	phase_1	ingles	31	False	False	O Woolf Social Club é primordialmente um local onde | ALT A:militantes feministas realizam palestras. || B:mulheres vão para ser admiradas. || C:mulheres 
ITA-MC-2024-P1-ING-Q032	2024	phase_1	ingles	32	False	False	In the excerpt from the second paragraph “A bookshelf contains South Korean feminist novels and works of self-help (titles include “Lessons on Being Unmarried”) [...] d’s Tale” by Margaret Atwood”, the underlined word expresses an idea of: | ALT A:scarcity. || B:length. || C:proximity. || D:remoteness. 13 || E:width.
ITA-MC-2024-P1-ING-Q033	2024	phase_1	ingles	33	False	False	Kim Jina was inspired by Virginia Woolf to open the Woolf Social Club because: | ALT A:both Woolf and the coffee shop founder share deep admiration for feminist writers such as Beau
ITA-MC-2024-P1-ING-Q034	2024	phase_1	ingles	34	False	False	In the excerpt from the third paragraph “I wanted a space for like-minded women to meet and talk,” the underlined term expresses an idea of: | ALT A:appreciation. || B:preference. || C:similarity. || D:fondness || E:contempt.
ITA-MC-2024-P1-ING-Q035	2024	phase_1	ingles	35	False	False	Dentre as razões expostas no texto sobre as dificuldades encontradas pelas mulheres coreanas, são corretas as afirmações, EXCETO: | ALT A:a Coreia foi a última entre as nações mais ricas a garantir equidade salarial entre os gêneros
ITA-MC-2024-P1-ING-Q036	2024	phase_1	ingles	36	False	False	De acordo com os parágrafos seis e sete, as manifestações nas ruas contra o sexismo na Coreia tiveram como estopim | ALT A:a postura da mídia com relação à misoginia em geral. || B:a prática de filmarem clandestinamen
ITA-MC-2024-P1-MAT-Q037	2024	phase_1	matematica	37	False	False	Sejam A, B, C ⊆R tais que C ⊆A. Considere as aﬁrmações: I. (A ∩B) ∪C = A ∩(B ∪C). II. A ∩B = C ∪(B ∩(R −C)). III. A ∩(B −C) = (A ∩B) −C. É (São) VERDADEIRA(S): | ALT A:apenas I e II. || B:apenas I e III. || C:apenas II. || D:apenas III || E:I, II e III.
ITA-MC-2024-P1-MAT-Q038	2024	phase_1	matematica	38	False	False	Sejam A; B; C; D ∈Mn(R). Considere o sistema linear ( AX = B DX + Y = C nas variáveis X; Y ∈Mn(R). Considere as aﬁrmações: I. Se det A = 0 ou det D = 0, então o [...] ma única solução apenas se A e D são inversíveis. É (São) VERDADEIRA(S): | ALT A:apenas I. || B:apenas II. || C:apenas III. || D:apenas II e III. 15 || E:nenhuma.
ITA-MC-2024-P1-MAT-Q039	2024	phase_1	matematica	39	False	False	Determine o valor de „4 „4 „ «« „ «« cos 2 arctg + sen 2 arctg : 3 3 | ALT A:17 || B:4 || C:24 || D:28 || E:31 5. 25. 25. 25. 25
ITA-MC-2024-P1-MAT-Q040	2024	phase_1	matematica	40	False	False	Considere o conjunto: A = {1; 2; 4; 8; 16; 32; 64; 128; 256}: Qual o menor n ∈N tal que todo subconjunto de A com n elementos contenha pelo menos um par cujo produto seja 256? | ALT A:n = 5. || B:n = 6. || C:n = 7. || D:n = 8 || E:n = 9.
ITA-MC-2024-P1-MAT-Q041	2024	phase_1	matematica	41	False	False	a0, a1, a2, a3, a4 ∈C, dois a dois distintos, formamos o polinômio a0 + a1x + a2x2 + a3x3 + a4x4: A soma das raízes, contadas com multiplicidade, de todos os polinômios formados nesse processo é igual a: | ALT A:−17125 || B:−1800. || C:−360. . 2 . 4 . 4 || D:−351 || E:−101
ITA-MC-2024-P1-MAT-Q042	2024	phase_1	matematica	42	False	False	O valor de k ∈R de modo que as raízes do polinômio p(x) = x3 +3x2 −6x +k estejam em progressão geométrica é: | ALT A:−18. || B:−16. || C:−8. || D:−2. || E:−1
