question_id	year	exam_phase	subject	question_number	needs_review	has_image	context
ITA-MC-2011-SP-FIS-Q001	2011	single_phase	fisica	1	False	True	Um problema clássico da cinemática considera objetos que, a partir de certo instante, se movem conjuntamente com velocidade de módulo constante a partir dos vér [...] o e qual deverá ser a distância percorrida por cada um dos seis objetos? | ALT A:58sellôm || B:11,5se 58m || C:10,0se20,0m || D:20,0se10,0m e 40,0 m || E:20,0s
ITA-MC-2011-SP-FIS-Q002	2011	single_phase	fisica	2	False	True	Um cubo maciço homogêneo com 4,0 cm de aresta flutua na água tranquila de uma lagoa, de modo a manter 70% da área total da sua superfície em contato com e ee a  [...] ores aproximados da densidade do cubo e da massa da ra, respectivamente. | ALT A:0,20 g/cm? e 6,4 g || B:0,70 g/cm? e 6,4 g || C:0,70 g/cm? e 8,0 g || D:0,80 g/cm? e 6,4 g || 
ITA-MC-2011-SP-FIS-Q003	2011	single_phase	fisica	3	False	False	"Uma pessoa de 80,0 kg deixa-se cair verticalmente de uma ponte amarrada a uma corda elástica de ""bungee jumping"" com 16,0 m de comprimento. Considere que a cord [...] ara que um som de 225 Hz seja percebido por alguém parado sobre a ponte? | ALT A:114m || B:114me144m || C:114me184m || D:144me 184m || E:114m, 144me184m"
ITA-MC-2011-SP-FIS-Q004	2011	single_phase	fisica	4	False	False	Na ficção científica A Estrela, de H.G. Wells, um grande asteróide passa próximo à Terra que, em consequência, fica com sua nova órbita mais próxima do Sol e te [...]  o ano terrestre e a distância Terra-Lua vão tornar-se, respectivamente, | ALT A:mais curto - aproximadamente a metade do que era antes. || B:mais curto - aproximadamente duas
ITA-MC-2011-SP-FIS-Q005	2011	single_phase	fisica	5	False	True	Sobre uma mesa sem atrito, uma bola de massa M é presa por M duas molas alinhadas, de constante de mola k e comprimento natural ℓ0, xadas nas extremidades da me [...] r. Obtenha a aceleração da bola, usando a aproximação (1 + a)α = 1 + αa. | ALT A:a = −kx/M || B:a = −kx2/2Mℓ0 || C:a = −kx2/Mℓ0 || D:a = −kx3/2Mℓ2 0 || E:a = −kx3/Mℓ2 0
ITA-MC-2011-SP-FIS-Q006	2011	single_phase	fisica	6	False	False	Um corpo de massa M, inicialmente em repouso, é erguido por uma corda de massa des- prezível até uma altura H, onde ca novamente em repouso. Considere que a mai [...] ser o menor tempo possível para ser feito o erguimento desse corpo? q 2H | ALT A:(n−1)g q 2nH || B:(n−1)g q nH || C:2(n−1)2g q 4nH || D:(n−2)g q 4nH || E:(n−1)g
ITA-MC-2011-SP-FIS-Q007	2011	single_phase	fisica	7	True	True	Uma partícula de massa m move-se sobre uma linha reta horizontal num Movimento Har- mônico Simples (MHS) com centro O. Inicialmente, a partícula encontra-se na  [...] ção e sentido. Quanto vale a amplitude x0 desse movimento? 2a3/(3a2 −b2) | ALT A: || B:2b2/(4a −b) || C:2a2/(3a −b) 2a2b/(3a2 −b2) || D: || E:4a2/(3a −2b)
ITA-MC-2011-SP-FIS-Q008	2011	single_phase	fisica	8	False	False	Duas partículas idênticas, de mesma massa m, são projetadas de uma origem O comum, num plano vertical, com velocidades iniciais de mesmo módulo e ângulos de lan [...] s as trajetórias. Assinale a opção com o valor da expressão t1T1 + t2T2. | ALT A:0 (tgα + tgβ)/g2 2v2 || B:2v2 0/g2 || C:0 senα/g2 4v2 || D:0 senβ/g2 4v2 || E:0 (senα + senβ)/
ITA-MC-2011-SP-FIS-Q009	2011	single_phase	fisica	9	True	True	Um exercício sobre a dinâmica da partícula tem seu início assim enunciado : Uma partícula está se movendo com uma aceleração cujo módulo é dado por µ (r + a3/r2 [...] cial 2√µa. Existe algum erro conceitual nesse enunciado ? Por que razão? | ALT A:Não, porque a expressão para a velocidade é consistente com a da aceleração; Sim, porque a exp
ITA-MC-2011-SP-FIS-Q010	2011	single_phase	fisica	10	False	True	Um prisma regular hexagonal homogêneo com peso de 15 N e aresta da base de 2,0 m é mantido de pé graças ao apoio de um dos seus vértices da base inferior (ver g [...] es, o ponto de aplicação da força na base superior do prisma encontra-se | ALT A:sobre o segmento RM a 2,0 m de R. || B:sobre o segmento RN a 4,0 m de R. || C:sobre o segmento
ITA-MC-2011-SP-FIS-Q011	2011	single_phase	fisica	11	False	True	Um relógio tem um pêndulo de 35 cm de comprimento. Para regular seu funcionamento, ele possui uma porca de ajuste que encurta o comprimento do pêndulo de 1 mm a [...] s da porca e sua direção necessários para que ele funcione corretamente. | ALT A:1 rotação à esquerda || B:1/2 rotação à esquerda || C:1/2 rotação à direita || D:1 rotação à d
ITA-MC-2011-SP-FIS-Q012	2011	single_phase	fisica	12	False	True	Um hemisfério de vidro maciço de raio de 10 cm e índice de refração n = 3/2 tem sua face plana apoiada sobre uma parede, como ilustra a gura. Um feixe colimado  [...] iâmetro do círculo de luz que se forma sobre a superfície da parede é de | ALT A:1 cm. 2 || B:3 cm. 1 || C:2 cm. 1 || D:3 cm. 1 || E:10 cm
ITA-MC-2011-SP-FIS-Q013	2011	single_phase	fisica	13	False	False	A inversão temporal de qual dos processos abaixo NÃO violaria a segunda lei de termo- dinámica? | ALT A:A queda de um objeto de uma altura H e subsequente parada no chão || B:O movimento de um satél
ITA-MC-2011-SP-FIS-Q014	2011	single_phase	fisica	14	False	True	Fontes distantes de luz separadas por um ângulo a numa abertura de diâmetro D podem ser distinguidas quando a > 1,22A/D, em que À é o comprimento de onda da luz [...] guir seus faróis acesos? Considere uma separação entre os faróis de 2 m. | ALT A:100m || B:500m || C:1 km || D:10km || E:100km
ITA-MC-2011-SP-FIS-Q015	2011	single_phase	fisica	15	True	True	Uma diferença de potencial eletrostático V é estabelecida feA entre os pontos M e Q da rede cúbica de capacitores idênticos mostrada na N TY: =v figura. A diferença de potencial entre os pontos N e P é ,. I B() V/3. £ | ALT A: || B: || C: || D: || E:
ITA-MC-2011-SP-FIS-Q016	2011	single_phase	fisica	16	False	False	Um fio condutor é derretido quando o calor gerado pela corrente que passa por ele se mantém maior que o calor perdido pela superficie do fio (desprezando a cond [...] ia com seção transversal circular de 4 mm de raio e 4 cm de comprimento. | ALT A:1/8A || B:1/4A || C:1A || D:4A || E:8 A
ITA-MC-2011-SP-FIS-Q017	2011	single_phase	fisica	17	False	False	Prótons (carga e e massa m,), deuterons (carga e e massa mq = 2m,) e partículas alfas (carga 2e e massa ma = 4m,) entram em um campo magnético uniforme B perpen [...] se afirmar que as razões dos períodos Ty/T, e T/T, são, respectivamente, | ALT A:le 1. || B:le V2. || C:v2e 2. || D:2¢ V2. || E:2e 2
ITA-MC-2011-SP-FIS-Q018	2011	single_phase	fisica	18	False	True	Uma bobina de 100 espiras, com seção transversal de área de 400 cm? e resistência de 20 Q, está alinhada com seu plano perpendicular ao campo magnético da Terra [...] pela bobina enquanto ela é virada de 180º em relação ao campo magnético? | ALT A:14x1040 || B:28x 1010 || C:14x 1020 || D:28x 10°C || E:14C
ITA-MC-2011-SP-FIS-Q019	2011	single_phase	fisica	19	True	True	No circuito ideal da figura, inicialmente aberto, o capacitor de capacitância Cx encontra-se carregado e armazena uma energia potencial elétrica | E. O capacito [...] rmar que a soma | R | das energias armazenadas nos capacitores é igual a | ALT A: || B: || C: || D: || E:
