question_id	year	exam_phase	subject	question_number	needs_review	has_image	context
ITA-MC-2013-SP-FIS-Q001	2013	single_phase	fisica	1	False	False	Ao passar pelo ponto O, um helic´optero segue na dire¸c˜ao norte com velocidade v constante. Nesse momento, um avi˜ao passa pelo ponto P, a uma distˆancia δ de  [...] lic´optero e o avi˜ao for m´ınima, assinale a alternativa correta. Norte | ALT A:A distˆancia percorrida pelo helic´optero no ins- tante em que o avi˜ao alcan¸ca o ponto O ´e 
ITA-MC-2013-SP-FIS-Q002	2013	single_phase	fisica	2	False	True	No interior de uma caixa de massa M, apoiada num piso horizontal, encontra-se ﬁxada uma mola de constante el´astica k presa a um corpo de massa m, em equil´ıbri [...] xa. Ap´os o rompimento do ﬁo, a caixa vai perder contato com o piso se M | ALT A:b > (M + m)g/k. || B:b > (M + 2m)g/k. k || C:b > (M −m)g/k. m || D:b > (2M −m)g/k. || E:b > (M
ITA-MC-2013-SP-FIS-Q003	2013	single_phase	fisica	3	False	False	Num experimento cl´assico de Young, d representa a distˆancia entre as fendas e D a distˆancia entre o plano destas fendas e a tela de proje¸c˜ao das franjas de [...] imento e as de ordem M para o segundo experimento. plano das fendas tela | ALT A:|D (Mλ2 −mnλ1) /(nd)| || B:|D (Mλ2 −mλ1) /(nd)| d || C:|D (Mλ2 −mnλ1) /d| D || D:|Dn (Mλ2 −mλ1
ITA-MC-2013-SP-FIS-Q004	2013	single_phase	fisica	4	False	True	Num certo experimento, trˆes cilindros idˆenticos encontram-se em contato pleno entre si, apoiados sobre uma mesa e sob a a¸c˜ao de uma for¸ca horizontal F, con [...] to entre si, a acelera¸c˜ao a provocada pela for¸ca deve ser tal que √ √ | ALT A:g/(3 3) ≤a ≤g/ 3. √ √ || B:2g/(3 2) ≤a ≤4g/ 2. √ √ F || C:g/(2 3) ≤a ≤4g/(3 3). √ √ || D:2g/(3
ITA-MC-2013-SP-FIS-Q005	2013	single_phase	fisica	5	False	True	Duas part´ıculas, de massas m e M, est˜ao respectivamente ﬁxadas nas extremidades de uma barra de comprimento L e massa desprez´ıvel. Tal sistema ´e ent˜ao apoi [...] erando for¸cas de atrito, a raz˜ao m/M entre as massas ´e igual a bO m r | ALT A:(L2 −2r2)/(2r2). || B:(2L2 −3r2)/(2r2). || C:(L2 −2r2)(r2 −L2) || D:(2L2 −3r2)/(r2 −L2). P M |
ITA-MC-2013-SP-FIS-Q006	2013	single_phase	fisica	6	False	True	Uma corda, de massa desprez´ıvel, tem ﬁxada em cada uma de suas extremidades, F e G, uma part´ıcula de massa m. Esse sistema encontra-se em equil´ıbrio apoiado  [...] a part´ıcula na extremidade F perde contato com a superf´ıcie ´e tal que | ALT A:2 cos θ = 1. P √ F G || B:2 cos θ −senθ = 2. b 45o 45o m m b √ 2. || C:2senθ + cos θ = √ r O 2
ITA-MC-2013-SP-FIS-Q007	2013	single_phase	fisica	7	False	True	Uma pequena bola de massa m ´e lan¸cada de um ponto P contra uma parede vertical lisa com uma certa velocidade v0, numa dire¸c˜ao de ˆangulo α em rela¸c˜ao `a h [...] ra a ﬁgura. Nestas condi¸c˜oes, o coeﬁciente de restitui¸c˜ao deve ser m | ALT A:e = gd/(v2 0 sen 2α −gd). || B:e = 2gd/(v2 0 cos 2α −2gd). v0 || C:e = 3gd/(2v2 0 sen2α −2gd).
ITA-MC-2013-SP-FIS-Q008	2013	single_phase	fisica	8	False	True	A ﬁgura mostra um sistema, livre de qualquer for¸ca externa, com um ˆembolo que pode ser deslocado sem atrito em seu interior. Fixando o ˆembolo e preenchendo o [...] ndo a velocidade do cilindro for vc ´e dada aproximadamente por 3PV γ/2. | ALT A:mc || B:3PV/(2(γ −1)). mg || C:−mc (me + mc) v2 V c/(2me). me || D:−(mc + me) v2 c/2. || E:−me
ITA-MC-2013-SP-FIS-Q009	2013	single_phase	fisica	9	False	False	Uma rampa maci¸ca de 120 kg inicialmente em repouso, apoiada sobre um piso horizontal, tem sua declividade dada por tan θ = 3/4. Um corpo de 80 kg desliza nessa [...] atrito, a velocidade da rampa em rela¸c˜ao ao piso ´e de aproximadamente | ALT A:1 m/s. || B:3 m/s. || C:5 m/s. || D:2 m/s. || E:4 m/s
ITA-MC-2013-SP-FIS-Q010	2013	single_phase	fisica	10	False	True	Certo produto industrial constitui-se de uma embalagem r´ıgida cheia de ´oleo, de dimens˜oes L × L × d, sendo transportado numa esteira que passa por um sensor  [...] o L volume de ´oleo vazado em rela¸c˜ao ao seu volume original. d L ≳d L | ALT A:5% || B:50% || C:100% produto L || D:10% || E:75% esteira sensor capacitivo
