question_id	topic	subtopic	concepts	skills	classification_confidence	needs_topic_review	taxonomy_version
ITA-MC-2011-SP-FIS-Q001	mecanica	cinematica	movimento_uniforme; encontro_de_moveis; geometria_do_movimento	modelagem_fisica; interpretacao_de_figuras	0.98	false	1.0
ITA-MC-2011-SP-FIS-Q002	fluidos	hidrostatica	flutuacao; empuxo; densidade	modelagem_fisica; calculo_numerico	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q003	ondas	efeito_doppler	bungee_jump; velocidade; efeito_doppler	modelagem_fisica; calculo_numerico	0.94	false	1.0
ITA-MC-2011-SP-FIS-Q004	mecanica	gravitacao	orbita_planetaria; lei_de_kepler; sistema_terra_lua	modelagem_fisica; argumentacao_logica	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q005	ondas	movimento_harmonico_simples	molas; aproximacao_de_pequenos_deslocamentos; forca_restauradora	modelagem_fisica; raciocinio_algebrico	0.98	false	1.0
ITA-MC-2011-SP-FIS-Q006	mecanica	dinamica	tracao_maxima; aceleracao; tempo_minimo	modelagem_fisica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q007	ondas	movimento_harmonico_simples	amplitude; velocidade; posicao_no_mhs	modelagem_fisica; aplicacao_de_formulas	0.85	false	1.0
ITA-MC-2011-SP-FIS-Q008	mecanica	cinematica	lancamento_obliquo; tempo_de_voo; trajetoria	modelagem_fisica; raciocinio_algebrico	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q009	mecanica	dinamica	aceleracao_dependente_da_posicao; consistencia_cinematica; energia	argumentacao_logica; modelagem_fisica	0.85	false	1.0
ITA-MC-2011-SP-FIS-Q010	mecanica	equilibrio_e_estatica	torque; centro_de_massa; equilibrio_estatico	modelagem_fisica; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q011	ondas	movimento_harmonico_simples	pendulo_simples; periodo; regulagem_de_relogio	modelagem_fisica; calculo_numerico	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q012	optica	refracao	reflexao_total; hemisferio_de_vidro; indice_de_refracao	modelagem_fisica; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q013	termodinamica	leis_da_termodinamica	segunda_lei; reversibilidade; entropia	argumentacao_logica; resolucao_de_problemas	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q014	optica	difracao	criterio_de_rayleigh; resolucao_angular; comprimento_de_onda	modelagem_fisica; calculo_numerico	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q015	eletrostatica	capacitores	rede_de_capacitores; simetria; diferenca_de_potencial	modelagem_fisica; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2011-SP-FIS-Q016	circuitos_eletricos	potencia_eletrica	efeito_joule; fusao_de_fio; dissipacao_termica	modelagem_fisica; analise_dimensional	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q017	eletromagnetismo	forca_magnetica	particulas_carregadas; periodo_ciclotron; campo_magnetico	modelagem_fisica; aplicacao_de_formulas	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q018	eletromagnetismo	inducao_eletromagnetica	fluxo_magnetico; bobina; carga_induzida	modelagem_fisica; calculo_numerico	0.99	false	1.0
ITA-MC-2011-SP-FIS-Q019	eletrostatica	capacitores	redistribuicao_de_carga; energia_em_capacitores; circuito_rc	modelagem_fisica; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2011-SP-FIS-Q020	fisica_moderna	efeito_fotoeletrico	efeito_fotoeletrico; potencial_de_corte; frequencia_da_luz	modelagem_fisica; interpretacao_de_figuras	0.85	false	1.0
ITA-MC-2011-SP-ING-Q001	reading_comprehension	main_idea	title_interpretation; television; social_change	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q002	reading_comprehension	detail	television_statistics; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q003	reading_comprehension	detail	cable_tv; women_in_india; social_impact	leitura_em_ingles; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2011-SP-ING-Q004	reading_comprehension	detail	advertisement; service_identification	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q005	reading_comprehension	detail	advertisement; formula_one; stated_features	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q006	vocabulary	meaning_in_context	drive; grammatical_function; contextual_meaning	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2011-SP-ING-Q007	reading_comprehension	detail	bernie_ecclestone; formula_one	leitura_em_ingles; interpretacao_de_texto	0.95	false	1.0
ITA-MC-2011-SP-ING-Q008	reading_comprehension	main_idea	avatars; therapeutic_effects; virtual_identity	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q009	reading_comprehension	detail	avatars; experiment_results; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q010	reference_and_cohesion	pronoun_reference	pronouns; antecedents; textual_reference	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2011-SP-ING-Q011	text_structure	rhetorical_function	exemplification; explanation; semantic_function	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2011-SP-ING-Q012	grammar	syntax	grammatical_function; word_classes	leitura_em_ingles; analise_linguistica	0.92	false	1.0
ITA-MC-2011-SP-ING-Q013	reading_comprehension	main_idea	transportation_policy; urban_mobility; title	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q014	reading_comprehension	detail	transportation_policy; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q015	reading_comprehension	detail	transmilenio; public_transport	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q016	reading_comprehension	detail	traffic_policy; factual_detail	leitura_em_ingles; interpretacao_de_texto	0.99	false	1.0
ITA-MC-2011-SP-ING-Q017	reference_and_cohesion	connectors	concession; even_though; nonetheless	leitura_em_ingles; analise_linguistica	0.95	false	1.0
ITA-MC-2011-SP-ING-Q018	vocabulary	synonyms_and_antonyms	breakthrough; innovative; synonymy	leitura_em_ingles; analise_linguistica	0.99	false	1.0
ITA-MC-2011-SP-ING-Q019	inference	author_intent	cartoon; irony; criticism	leitura_em_ingles; interpretacao_de_figuras	0.99	false	1.0
ITA-MC-2011-SP-ING-Q020	reading_comprehension	main_idea	central_idea; proverb; interpretation	leitura_em_ingles; interpretacao_de_texto	0.98	false	1.0
ITA-MC-2011-SP-MAT-Q001	numeros_complexos	geral	operacoes_com_complexos; potencias; forma_algebrica	raciocinio_algebrico; calculo_numerico	0.78	false	1.0
ITA-MC-2011-SP-MAT-Q002	numeros_complexos	geral	modulo; conjugado; inverso_complexo	raciocinio_algebrico; argumentacao_logica	0.85	false	1.0
